"sp","lat","lon"
"Guillenia_lasiophylla","34.0292","-119.7833"
"Guillenia_lasiophylla","34.0128","-119.434"
"Guillenia_lasiophylla","34.386","-119.38"
"Guillenia_lasiophylla","34.6804","-119.9173"
"Guillenia_lasiophylla","34.698","-120.435"
"Guillenia_lasiophylla","33.395","-118.37"
"Guillenia_lasiophylla","34.032","-119.7025"
"Guillenia_lasiophylla","35.052","-118.173"
"Guillenia_lasiophylla","33.4501","-118.5152"
"Guillenia_lasiophylla","34.004","-119.391"
"Guillenia_lasiophylla","35.386","-117.827"
"Guillenia_lasiophylla","33.61","-116.27"
"Guillenia_lasiophylla","34.773","-118.274"
"Guillenia_lasiophylla","35.54","-116.4297"
"Guillenia_lasiophylla","34.923","-117.869"
"Guillenia_lasiophylla","35.589","-118.488"
"Guillenia_lasiophylla","35.947","-117.54"
"Guillenia_lasiophylla","34.467","-119.687"
"Guillenia_lasiophylla","34.545","-118.109"
"Guillenia_lasiophylla","34.685","-120.602"
"Guillenia_lasiophylla","34.711","-120.485"
"Guillenia_lasiophylla","34.4635","-119.262"
"Guillenia_lasiophylla","34.43","-119.633"
"Guillenia_lasiophylla","34.41","-119.467"
"Guillenia_lasiophylla","34.001","-120.0866"
"Guillenia_lasiophylla","34.0012","-120.1042"
"Guillenia_lasiophylla","34.032","-119.702"
"Guillenia_lasiophylla","34.05","-119.8175"
"Guillenia_lasiophylla","33.9735","-120.0164"
"Guillenia_lasiophylla","34.04","-120.37"
"Guillenia_lasiophylla","33.97","-119.707"
"Guillenia_lasiophylla","34.01","-119.73"
"Guillenia_lasiophylla","34.704","-120.451"
"Guillenia_lasiophylla","34.793","-119.879"
"Guillenia_lasiophylla","33.6247","-115.3244"
"Guillenia_lasiophylla","35.0224","-120.0583"
"Guillenia_lasiophylla","34.697","-120.443"
"Guillenia_lasiophylla","34.0477","-119.5879"
"Guillenia_lasiophylla","34.031","-119.746"
"Guillenia_lasiophylla","34.0474","-119.5929"
"Guillenia_lasiophylla","34.0296","-119.7835"
"Guillenia_lasiophylla","34.006","-119.401"
"Guillenia_lasiophylla","33.9891","-119.7133"
"Guillenia_lasiophylla","33.9641","-119.7967"
"Guillenia_lasiophylla","35.571","-118.409"
"Guillenia_lasiophylla","34.691","-119.952"
"Guillenia_lasiophylla","34.493","-120.382"
"Guillenia_lasiophylla","37.379","-120.691"
"Guillenia_lasiophylla","34.455","-119.592"
"Guillenia_lasiophylla","34.0457","-119.7398"
"Guillenia_lasiophylla","34.0009","-119.7537"
"Guillenia_lasiophylla","34.0074","-119.7711"
"Guillenia_lasiophylla","34.0166","-119.8074"
"Guillenia_lasiophylla","34.013","-119.81"
"Guillenia_lasiophylla","34.702","-119.917"
"Guillenia_lasiophylla","33.9761","-119.7193"
"Guillenia_lasiophylla","33.462","-116.9672"
"Guillenia_lasiophylla","33.476","-116.87"
"Guillenia_lasiophylla","34.937","-119.502"
"Guillenia_lasiophylla","34.8203","-119.4389"
"Guillenia_lasiophylla","34.0487","-120.3562"
"Guillenia_lasiophylla","34.0038","-120.0881"
"Guillenia_lasiophylla","35.4274","-117.7107"
"Guillenia_lasiophylla","35.989","-121.194"
"Guillenia_lasiophylla","34.013","-119.438"
"Guillenia_lasiophylla","35.4247","-120.7391"
"Guillenia_lasiophylla","33.4266","-118.4251"
"Guillenia_lasiophylla","35.755","-120.933"
"Guillenia_lasiophylla","35.872","-121.392"
"Guillenia_lasiophylla","34.7516","-119.3892"
"Guillenia_lasiophylla","34.5903","-119.2568"
"Guillenia_lasiophylla","35.339","-120.687"
"Guillenia_lasiophylla","34.6748","-116.6089"
"Guillenia_lasiophylla","34.674","-118.837"
"Guillenia_lasiophylla","36.8316","-120.9419"
"Guillenia_lasiophylla","34.9772","-117.5372"
"Guillenia_lasiophylla","38.4919","-121.6867"
"Guillenia_lasiophylla","38.4878","-121.6867"
"Guillenia_lasiophylla","38.4947","-121.6931"
"Guillenia_lasiophylla","38.5892","-122.1075"
"Guillenia_lasiophylla","35.1405","-118.1117"
"Guillenia_lasiophylla","36.9142","-120.9339"
"Guillenia_lasiophylla","36.5614","-120.5764"
"Guillenia_lasiophylla","33.6956","-117.0256"
"Guillenia_lasiophylla","33.7478","-117.6992"
"Guillenia_lasiophylla","35.0547","-116.9783"
"Guillenia_lasiophylla","32.9802","-116.4193"
"Guillenia_lasiophylla","34.5689","-116.9989"
"Guillenia_lasiophylla","33.8167","-117.425"
"Guillenia_lasiophylla","33.7336","-114.9078"
"Guillenia_lasiophylla","33.976","-119.719"
"Guillenia_lasiophylla","33.2406","-116.4031"
"Guillenia_lasiophylla","33.9167","-115.05"
"Guillenia_lasiophylla","34.5039","-118.0706"
"Guillenia_lasiophylla","33.4667","-116.9667"
"Guillenia_lasiophylla","35.3523","-119.8253"
"Guillenia_lasiophylla","34.5083","-118.5986"
"Guillenia_lasiophylla","34.6275","-116.9125"
"Guillenia_lasiophylla","33.3253","-118.3408"
"Guillenia_lasiophylla","34.4539","-118.1582"
"Guillenia_lasiophylla","34.4689","-118.3183"
"Guillenia_lasiophylla","34.4517","-118.4381"
"Guillenia_lasiophylla","34.1497","-116.4539"
"Guillenia_lasiophylla","33.2708","-116.6417"
"Guillenia_lasiophylla","34.2489","-115.7331"
"Guillenia_lasiophylla","34.5419","-117.4014"
"Guillenia_lasiophylla","34.9522","-114.6764"
"Guillenia_lasiophylla","35.079","-115.4602"
"Guillenia_lasiophylla","35.9661","-117.9194"
"Guillenia_lasiophylla","34.2997","-117.4803"
"Guillenia_lasiophylla","34.2597","-117.4803"
"Guillenia_lasiophylla","34.8565","-114.8889"
"Guillenia_lasiophylla","35.7133","-117.9633"
"Guillenia_lasiophylla","34.4608","-117.7472"
"Guillenia_lasiophylla","34.325","-117.7242"
"Guillenia_lasiophylla","35.5233","-115.4986"
"Guillenia_lasiophylla","34.2397","-118.3002"
"Guillenia_lasiophylla","35.0719","-115.8678"
"Guillenia_lasiophylla","34.8669","-116.2612"
"Guillenia_lasiophylla","34.8715","-116.2509"
"Guillenia_lasiophylla","34.5406","-115.5611"
"Guillenia_lasiophylla","34.5534","-115.6341"
"Guillenia_lasiophylla","34.8424","-116.2345"
"Guillenia_lasiophylla","34.5282","-115.5802"
"Guillenia_lasiophylla","35.074","-116.6071"
"Guillenia_lasiophylla","34.6417","-117.3042"
"Guillenia_lasiophylla","33.3041","-114.788"
"Guillenia_lasiophylla","34.4197","-114.8319"
"Guillenia_lasiophylla","34.8569","-114.7642"
"Guillenia_lasiophylla","35.1833","-115.7689"
"Guillenia_lasiophylla","34.8286","-114.8075"
"Guillenia_lasiophylla","35.0399","-114.9788"
"Guillenia_lasiophylla","35.0909","-114.9957"
"Guillenia_lasiophylla","34.4772","-114.8778"
"Guillenia_lasiophylla","35.0473","-115.1844"
"Guillenia_lasiophylla","35.3533","-115.3263"
"Guillenia_lasiophylla","35.9868","-116.3161"
"Guillenia_lasiophylla","35.68","-117.1853"
"Guillenia_lasiophylla","34.15","-117.9292"
"Guillenia_lasiophylla","34.5025","-118.0322"
"Guillenia_lasiophylla","34.5047","-118.0164"
"Guillenia_lasiophylla","35.9952","-115.8865"
"Guillenia_lasiophylla","35.9863","-115.8995"
"Guillenia_lasiophylla","36.8088","-118.0649"
"Guillenia_lasiophylla","34.1467","-117.7092"
"Guillenia_lasiophylla","35.302","-118.4704"
"Guillenia_lasiophylla","37.2077","-118.2407"
"Guillenia_lasiophylla","35.5412","-117.7789"
"Guillenia_lasiophylla","35.4258","-117.773"
"Guillenia_lasiophylla","34.5593","-116.686"
"Guillenia_lasiophylla","35.9366","-117.9212"
"Guillenia_lasiophylla","34.6717","-116.6239"
"Guillenia_lasiophylla","34.8764","-114.7655"
"Guillenia_lasiophylla","35.7762","-115.8263"
"Guillenia_lasiophylla","35.5232","-115.4986"
"Guillenia_lasiophylla","35.3672","-119.6458"
"Guillenia_lasiophylla","35.3742","-119.0217"
"Guillenia_lasiophylla","39.3606","-121.5064"
"Guillenia_lasiophylla","33.4797","-116.8475"
"Guillenia_lasiophylla","39.0228","-122.3919"
"Guillenia_lasiophylla","39.3506","-121.4925"
"Guillenia_lasiophylla","39.7892","-121.7481"
"Guillenia_lasiophylla","39.7894","-121.7481"
"Guillenia_lasiophylla","39.3514","-121.4975"
"Guillenia_lasiophylla","39.3539","-121.4936"
"Guillenia_lasiophylla","36.9414","-121.1125"
"Guillenia_lasiophylla","37.9747","-121.8322"
"Guillenia_lasiophylla","39.6772","-121.6822"
"Guillenia_lasiophylla","35.2344","-119.5417"
"Guillenia_lasiophylla","35.2258","-119.5406"
"Guillenia_lasiophylla","37.6594","-121.5356"
"Guillenia_lasiophylla","36.9644","-121.0019"
"Guillenia_lasiophylla","36.9892","-120.9594"
"Guillenia_lasiophylla","39.4747","-122.3303"
"Guillenia_lasiophylla","39.3325","-122.3519"
"Guillenia_lasiophylla","35.3086","-120.6003"
"Guillenia_lasiophylla","41.0881","-121.4083"
"Guillenia_lasiophylla","34.9369","-116.8389"
"Guillenia_lasiophylla","35.0761","-116.5919"
"Guillenia_lasiophylla","33.9128","-115.0806"
"Guillenia_lasiophylla","33.8036","-117.355"
"Guillenia_lasiophylla","34.0476","-116.0978"
"Guillenia_lasiophylla","33.7646","-115.7661"
"Guillenia_lasiophylla","33.9488","-116.1399"
"Guillenia_lasiophylla","36.27","-117.19"
"Guillenia_lasiophylla","36.48","-121.19"
"Guillenia_lasiophylla","34.12","-118.93"
"Guillenia_lasiophylla","33.8789","-117.1094"
"Guillenia_lasiophylla","33.5156","-116.9772"
"Guillenia_lasiophylla","33.8232","-117.4371"
"Guillenia_lasiophylla","33.5238","-116.9711"
"Guillenia_lasiophylla","33.5025","-116.9986"
"Guillenia_lasiophylla","33.5162","-116.9814"
"Guillenia_lasiophylla","33.5947","-117.0536"
"Guillenia_lasiophylla","33.5208","-116.9722"
"Guillenia_lasiophylla","33.5967","-117.0475"
"Guillenia_lasiophylla","33.5161","-116.9808"
"Guillenia_lasiophylla","33.5089","-116.9978"
"Guillenia_lasiophylla","33.5111","-116.9764"
"Guillenia_lasiophylla","33.8228","-117.4386"
"Guillenia_lasiophylla","33.875","-117.1083"
"Guillenia_lasiophylla","33.8164","-117.4244"
"Guillenia_lasiophylla","34.4689","-118.1883"
"Guillenia_lasiophylla","34.6261","-118.7122"
"Guillenia_lasiophylla","34.6994","-118.7831"
"Guillenia_lasiophylla","36.6425","-118.1368"
"Guillenia_lasiophylla","35.9951","-117.6096"
"Guillenia_lasiophylla","35.2558","-118.0881"
"Guillenia_lasiophylla","34.75","-116.2439"
"Guillenia_lasiophylla","34.49","-118.9281"
"Guillenia_lasiophylla","33.7289","-117.655"
"Guillenia_lasiophylla","33.478","-117.396"
"Guillenia_lasiophylla","33.4952","-117.3854"
"Guillenia_lasiophylla","33.4886","-117.4478"
"Guillenia_lasiophylla","34.6333","-117.1167"
"Caulanthus_anceps","36.2833","-120.9333"
"Caulanthus_anceps","34.9433","-119.1114"
"Caulanthus_anceps","35.0833","-119.7167"
"Caulanthus_anceps","35.0317","-119.6581"
"Caulanthus_anceps","34.8239","-119.7147"
"Caulanthus_anceps","34.9436","-119.1117"
"Caulanthus_anceps","34.95","-119.1083"
"Caulanthus_anceps","35.7778","-120.1883"
"Caulanthus_anceps","35.5019","-120.0786"
"Caulanthus_anceps","36.513","-120.8314"
"Caulanthus_anceps","34.822","-119.699"
"Caulanthus_anceps","34.774","-119.636"
"Caulanthus_anceps","35.78","-120.209"
"Caulanthus_anceps","35.6636","-120.2275"
"Caulanthus_anceps","34.63","-119.113"
"Caulanthus_anceps","35.4585","-120.3335"
"Caulanthus_anceps","34.883","-119.446"
"Caulanthus_anceps","35.458","-120.011"
"Caulanthus_anceps","34.703","-119.122"
"Caulanthus_anceps","34.8819","-119.4278"
"Caulanthus_anceps","34.9435","-119.1115"
"Caulanthus_anceps","36.1009","-120.5524"
"Caulanthus_anceps","35.3752","-120.1016"
"Caulanthus_anceps","35.0082","-119.8991"
"Caulanthus_anceps","35.449","-119.989"
"Caulanthus_anceps","34.7548","-118.598"
"Caulanthus_anceps","35.433","-120.2981"
"Caulanthus_anceps","36.0996","-120.4132"
"Caulanthus_anceps","36.5833","-120.6667"
"Caulanthus_anceps","35.7601","-120.2994"
"Caulanthus_anceps","35.5657","-120.1137"
"Caulanthus_anceps","36.5003","-120.7333"
"Caulanthus_anceps","35.3896","-120.1373"
"Caulanthus_anceps","36.4552","-120.6715"
"Caulanthus_anceps","35.9169","-120.1379"
"Caulanthus_anceps","35.9486","-120.1557"
"Caulanthus_anceps","35.9297","-120.1663"
"Caulanthus_anceps","36.8325","-120.6736"
"Guillenia_flavescens","38.1175","-121.8033"
"Guillenia_flavescens","38.0769","-121.8489"
"Guillenia_flavescens","38.005","-121.8047"
"Guillenia_flavescens","37.6588","-121.6685"
"Guillenia_flavescens","36.624","-121.1914"
"Guillenia_flavescens","36.6053","-121.1777"
"Guillenia_flavescens","36.4402","-121.0313"
"Guillenia_flavescens","37.8818","-121.9131"
"Guillenia_flavescens","36.6196","-120.9956"
"Guillenia_flavescens","36.4333","-120.8681"
"Guillenia_flavescens","37.6288","-121.5268"
"Guillenia_flavescens","37.643","-121.5949"
"Guillenia_flavescens","37.6575","-121.5583"
"Guillenia_flavescens","37.6431","-121.6433"
"Guillenia_flavescens","36.5235","-120.87"
"Guillenia_flavescens","38.9828","-122.3703"
"Guillenia_flavescens","38.9721","-122.5244"
"Guillenia_flavescens","37.6819","-121.7669"
"Guillenia_flavescens","37.8813","-121.9671"
"Guillenia_flavescens","37.977","-121.7482"
"Guillenia_flavescens","37.9411","-121.9347"
"Guillenia_flavescens","36.5681","-121.4342"
"Guillenia_flavescens","36.3508","-120.8511"
"Guillenia_flavescens","36.5003","-120.7333"
"Guillenia_flavescens","37.8454","-121.9609"
"Guillenia_flavescens","37.463","-121.2506"
"Guillenia_flavescens","37.64","-121.6003"
"Guillenia_flavescens","37.6506","-121.5556"
"Guillenia_flavescens","37.6363","-121.6219"
"Guillenia_flavescens","39.2444","-122.5158"
"Guillenia_flavescens","37.5586","-121.4044"
"Guillenia_flavescens","37.6869","-121.6289"
"Guillenia_flavescens","37.891","-121.9638"
"Guillenia_flavescens","37.5088","-121.1646"
"Guillenia_flavescens","37.6352","-121.5515"
"Guillenia_flavescens","37.6327","-121.5033"
"Guillenia_flavescens","36.8325","-120.6736"
"Guillenia_flavescens","39.1409","-122.3421"
"Guillenia_flavescens","37.3675","-121.205"
"Guillenia_flavescens","37.575","-121.5865"
"Guillenia_flavescens","37.5375","-121.5638"
"Guillenia_flavescens","37.8837","-121.9407"
"Guillenia_flavescens","37.6553","-121.6197"
"Guillenia_flavescens","36.2833","-120.9333"
"Guillenia_flavescens","39.5217","-122.3533"
"Guillenia_flavescens","37.4375","-121.3333"
"Guillenia_flavescens","37.8478","-121.6321"
"Guillenia_flavescens","36.6642","-121.1689"
"Guillenia_flavescens","36.523","-120.87"
"Guillenia_flavescens","36.513","-120.8314"
"Guillenia_flavescens","37.6575","-121.5644"
"Guillenia_flavescens","37.6594","-121.5356"
"Guillenia_flavescens","37.7892","-121.6708"
"Guillenia_flavescens","39.3794","-122.3547"
"Streptanthus_niger","37.8735","-122.4566"
"Streptanthus_niger","37.8881","-122.4739"
"Streptanthus_niger","37.8736","-122.4556"
"Streptanthus_niger","37.8828","-122.4682"
"Streptanthus_niger","37.8951","-122.4744"
"Streptanthus_niger","37.8952","-122.4732"
"Streptanthus_niger","37.8793","-122.4563"
"Streptanthus_niger","37.8917","-122.475"
"Streptanthus_niger","37.8906","-122.4684"
"Streptanthus_glandulosus","37.8923","-122.2681"
"Streptanthus_glandulosus","37.4009","-121.7951"
"Streptanthus_glandulosus","37.3421","-121.6431"
"Streptanthus_glandulosus","37.911","-122.6056"
"Streptanthus_glandulosus","37.3455","-121.6262"
"Streptanthus_glandulosus","37.8894","-121.9815"
"Streptanthus_glandulosus","37.3468","-121.63"
"Streptanthus_glandulosus","37.8953","-122.4734"
"Streptanthus_glandulosus","37.8789","-122.4563"
"Streptanthus_glandulosus","37.1108","-121.8435"
"Streptanthus_glandulosus","37.896","-122.4752"
"Streptanthus_glandulosus","37.3481","-121.6265"
"Streptanthus_glandulosus","39.7969","-123.2484"
"Streptanthus_glandulosus","37.9109","-122.6131"
"Streptanthus_glandulosus","37.288","-121.8634"
"Streptanthus_glandulosus","37.5892","-121.8899"
"Streptanthus_glandulosus","37.232","-121.7188"
"Streptanthus_glandulosus","37.1509","-121.6121"
"Streptanthus_glandulosus","37.2068","-121.9838"
"Streptanthus_glandulosus","37.5834","-121.6315"
"Streptanthus_glandulosus","38.7831","-122.6744"
"Streptanthus_glandulosus","37.909","-122.6146"
"Streptanthus_glandulosus","37.9804","-122.6315"
"Streptanthus_glandulosus","37.2167","-121.9333"
"Streptanthus_glandulosus","37.1103","-121.8441"
"Streptanthus_glandulosus","38.5065","-122.3999"
"Streptanthus_glandulosus","37.2333","-121.74"
"Streptanthus_glandulosus","37.9237","-122.5975"
"Streptanthus_glandulosus","38.0422","-122.609"
"Streptanthus_glandulosus","38.675","-122.5912"
"Streptanthus_glandulosus","37.9733","-122.638"
"Streptanthus_glandulosus","37.8844","-121.9405"
"Streptanthus_glandulosus","37.8952","-122.4732"
"Streptanthus_glandulosus","37.5165","-121.5442"
"Streptanthus_glandulosus","37.4286","-121.7028"
"Streptanthus_glandulosus","37.3417","-121.6583"
"Streptanthus_glandulosus","38.3533","-122.2217"
"Streptanthus_glandulosus","37.1629","-121.8369"
"Streptanthus_glandulosus","37.1643","-121.8366"
"Streptanthus_glandulosus","37.2533","-122.05"
"Streptanthus_glandulosus","38.7999","-122.8059"
"Streptanthus_glandulosus","37.1666","-121.5123"
"Streptanthus_glandulosus","39.6819","-123.3541"
"Streptanthus_glandulosus","37.5652","-121.685"
"Streptanthus_glandulosus","37.2364","-121.728"
"Streptanthus_glandulosus","37.88","-122.4562"
"Streptanthus_glandulosus","38.6695","-122.6335"
"Streptanthus_glandulosus","37.9788","-122.6431"
"Streptanthus_glandulosus","37.9032","-122.6086"
"Streptanthus_glandulosus","37.8749","-121.9503"
"Streptanthus_glandulosus","37.8906","-122.4684"
"Streptanthus_glandulosus","37.2411","-121.7132"
"Streptanthus_glandulosus","37.2353","-121.7332"
"Streptanthus_glandulosus","37.8791","-122.456"
"Streptanthus_glandulosus","37.9016","-121.9383"
"Streptanthus_glandulosus","37.8838","-122.4571"
"Streptanthus_glandulosus","39.5158","-123.0959"
"Streptanthus_glandulosus","37.8834","-122.454"
"Streptanthus_glandulosus","37.3539","-122.1898"
"Streptanthus_glandulosus","36.4828","-121.1897"
"Streptanthus_glandulosus","38.6694","-122.6321"
"Streptanthus_glandulosus","37.2844","-121.3175"
"Streptanthus_glandulosus","38.8315","-122.4734"
"Streptanthus_glandulosus","38.7929","-122.7706"
"Streptanthus_glandulosus","39.4898","-123.1112"
"Streptanthus_glandulosus","37.5276","-121.3934"
"Streptanthus_glandulosus","38.8306","-122.5844"
"Streptanthus_glandulosus","37.3661","-121.825"
"Streptanthus_glandulosus","37.5178","-121.3842"
"Streptanthus_glandulosus","37.9273","-122.5917"
"Streptanthus_glandulosus","38.6058","-123.0999"
"Streptanthus_glandulosus","38.7742","-122.2527"
"Streptanthus_glandulosus","38.6217","-123.1284"
"Streptanthus_glandulosus","37.9489","-122.5439"
"Streptanthus_glandulosus","37.9088","-122.6002"
"Streptanthus_glandulosus","39.1448","-123.2056"
"Streptanthus_glandulosus","37.1543","-121.963"
"Streptanthus_glandulosus","37.9567","-122.6229"
"Streptanthus_glandulosus","38.4939","-122.8919"
"Streptanthus_glandulosus","38.0114","-122.7011"
"Streptanthus_glandulosus","39.1523","-123.5421"
"Streptanthus_glandulosus","38.3814","-122.0372"
"Streptanthus_glandulosus","38.7269","-122.7479"
"Streptanthus_glandulosus","39.1125","-123.1087"
"Streptanthus_glandulosus","37.9267","-122.6042"
"Streptanthus_glandulosus","39.1725","-122.7872"
"Streptanthus_glandulosus","38.3927","-122.9723"
"Streptanthus_glandulosus","38.7575","-123.1816"
"Streptanthus_glandulosus","39.1598","-122.47"
"Streptanthus_glandulosus","38.5968","-122.4734"
"Streptanthus_glandulosus","38.5101","-122.1073"
"Streptanthus_glandulosus","39.2299","-122.2367"
"Streptanthus_glandulosus","37.9131","-122.6074"
"Streptanthus_glandulosus","38.7259","-122.5135"
"Streptanthus_glandulosus","37.3415","-121.6417"
"Streptanthus_glandulosus","38.6113","-122.5466"
"Streptanthus_glandulosus","37.2011","-121.7845"
"Streptanthus_glandulosus","39.3597","-122.4372"
"Streptanthus_glandulosus","37.8735","-122.2378"
"Streptanthus_glandulosus","38.7325","-122.7625"
"Streptanthus_glandulosus","36.7599","-121.498"
"Streptanthus_glandulosus","40.2833","-122.6333"
"Streptanthus_glandulosus","37.9602","-122.6119"
"Streptanthus_glandulosus","37.2128","-121.7961"
"Streptanthus_glandulosus","38.6276","-122.3302"
"Streptanthus_glandulosus","37.9108","-122.6129"
"Streptanthus_glandulosus","37.4211","-121.6988"
"Streptanthus_glandulosus","36.572","-121.625"
"Streptanthus_glandulosus","38.5047","-122.3928"
"Streptanthus_glandulosus","39.3758","-122.5478"
"Streptanthus_glandulosus","39.0225","-122.4869"
"Streptanthus_glandulosus","39.1042","-122.3303"
"Streptanthus_glandulosus","39.1056","-122.3142"
"Streptanthus_glandulosus","40.31","-122.7553"
"Streptanthus_glandulosus","39.0228","-122.3919"
"Streptanthus_glandulosus","39.7881","-122.6031"
"Streptanthus_glandulosus","39.1064","-122.3178"
"Streptanthus_glandulosus","40.3108","-122.7547"
"Streptanthus_glandulosus","39.1067","-122.3183"
"Streptanthus_glandulosus","39.1075","-122.3183"
"Streptanthus_glandulosus","38.7456","-122.3374"
"Streptanthus_glandulosus","38.688","-122.4468"
"Streptanthus_glandulosus","38.7637","-122.7642"
"Streptanthus_glandulosus","37.4375","-121.3333"
"Streptanthus_glandulosus","37.1613","-121.8349"
"Streptanthus_glandulosus","38.4253","-122.9583"
"Streptanthus_glandulosus","38.6196","-123.1306"
"Streptanthus_glandulosus","38.6204","-123.0914"
"Streptanthus_glandulosus","39.1709","-123.6609"
"Streptanthus_glandulosus","40.727","-122.0774"
"Streptanthus_glandulosus","37.6034","-121.6567"
"Streptanthus_glandulosus","38.4718","-123.1538"
"Streptanthus_glandulosus","38.51","-122.11"
"Streptanthus_glandulosus","36.48","-121.19"
"Streptanthus_glandulosus","37.241","-121.7127"
"Streptanthus_glandulosus","37.2814","-121.8939"
"Streptanthus_glandulosus","36.0519","-121.4963"
"Streptanthus_glandulosus","38.4185","-122.4166"
"Streptanthus_glandulosus","38.6465","-122.364"
"Streptanthus_glandulosus","37.8185","-122.1814"
"Streptanthus_glandulosus","38.526","-122.5557"
"Streptanthus_glandulosus","36.3851","-120.8324"
"Streptanthus_glandulosus","36.3957","-121.5695"
"Streptanthus_glandulosus","36.483","-121.1977"
"Streptanthus_glandulosus","36.4779","-121.1925"
"Streptanthus_glandulosus","38.6276","-122.3294"
"Streptanthus_glandulosus","38.5016","-122.3857"
"Streptanthus_glandulosus","36.2359","-121.5484"
"Streptanthus_glandulosus","39.8791","-122.6268"
"Streptanthus_glandulosus","37.9238","-122.5976"
"Streptanthus_glandulosus","38.462","-122.4934"
"Streptanthus_glandulosus","38.7077","-122.9024"
"Streptanthus_glandulosus","37.0896","-121.85"
"Streptanthus_glandulosus","38.6104","-122.3116"
"Streptanthus_glandulosus","35.9052","-121.3646"
"Streptanthus_glandulosus","37.22","-121.9678"
"Streptanthus_glandulosus","37.8808","-121.9675"
"Streptanthus_glandulosus","37.2061","-121.9778"
"Streptanthus_glandulosus","37.5231","-121.3971"
"Streptanthus_glandulosus","37.6436","-121.6303"
"Streptanthus_glandulosus","36.005","-121.3935"
"Streptanthus_glandulosus","36.4805","-121.19"
"Streptanthus_glandulosus","35.928","-121.284"
"Streptanthus_glandulosus","37.206","-121.977"
"Streptanthus_glandulosus","37.201","-121.784"
"Streptanthus_glandulosus","37.517","-121.384"
"Streptanthus_glandulosus","38.8206","-122.3533"
"Streptanthus_glandulosus","38.4833","-122.241"
"Streptanthus_glandulosus","37.4086","-121.4108"
"Streptanthus_glandulosus","37.4647","-121.7717"
"Streptanthus_glandulosus","37.5131","-121.8075"
"Streptanthus_glandulosus","37.5106","-121.8306"
"Streptanthus_glandulosus","37.4856","-121.82"
"Streptanthus_glandulosus","38.695","-122.2227"
"Streptanthus_glandulosus","38.4561","-122.5256"
"Streptanthus_glandulosus","35.8833","-121.2667"
"Streptanthus_glandulosus","39.8414","-122.6263"
"Streptanthus_glandulosus","39.4239","-122.5306"
"Streptanthus_glandulosus","39.9892","-122.5472"
"Streptanthus_glandulosus","39.8256","-122.6739"
"Streptanthus_glandulosus","39.1081","-122.3183"
"Streptanthus_glandulosus","39.7519","-122.5294"
"Streptanthus_glandulosus","39.75","-122.5278"
"Streptanthus_glandulosus","39.8314","-122.5725"
"Streptanthus_glandulosus","39.8108","-122.5394"
"Streptanthus_glandulosus","39.7109","-122.7132"
"Streptanthus_glandulosus","37.342","-121.6478"
"Streptanthus_glandulosus","37.1983","-121.76"
"Streptanthus_glandulosus","37.3291","-121.6923"
"Streptanthus_glandulosus","37.2852","-122.0755"
"Streptanthus_glandulosus","37.8798","-121.89"
"Streptanthus_glandulosus","37.0175","-121.6912"
"Streptanthus_glandulosus","38.6547","-122.5584"
"Streptanthus_glandulosus","38.6701","-122.5111"
"Streptanthus_glandulosus","38.4832","-122.3676"
"Streptanthus_glandulosus","39.1671","-122.7764"
"Streptanthus_glandulosus","39.8841","-122.6223"
"Streptanthus_glandulosus","38.4569","-122.5559"
"Streptanthus_glandulosus","38.9781","-122.8383"
"Streptanthus_glandulosus","38.6685","-122.6302"
"Streptanthus_glandulosus","38.4601","-122.5523"
"Streptanthus_glandulosus","38.4811","-122.3735"
"Streptanthus_glandulosus","39.3573","-122.4559"
"Streptanthus_glandulosus","38.7827","-122.6855"
"Streptanthus_glandulosus","38.4764","-122.2358"
"Streptanthus_glandulosus","38.775","-122.581"
"Streptanthus_glandulosus","39.1788","-123.692"
"Streptanthus_glandulosus","39.7172","-123.2955"
"Streptanthus_glandulosus","37.1809","-121.9845"
"Streptanthus_glandulosus","38.858","-123.455"
"Streptanthus_glandulosus","38.769","-122.5877"
"Streptanthus_glandulosus","38.781","-122.4582"
"Streptanthus_glandulosus","37.3502","-121.6128"
"Streptanthus_glandulosus","39.1926","-123.2618"
"Streptanthus_glandulosus","37.3424","-121.6406"
"Streptanthus_glandulosus","39.0634","-122.401"
"Streptanthus_glandulosus","39.9951","-122.5344"
"Streptanthus_glandulosus","38.6649","-122.6265"
"Streptanthus_glandulosus","37.5286","-121.8185"
"Streptanthus_glandulosus","39.0993","-122.9591"
"Streptanthus_glandulosus","38.5609","-122.4119"
"Streptanthus_glandulosus","38.7525","-122.6139"
"Streptanthus_glandulosus","37.1839","-121.9833"
"Streptanthus_glandulosus","37.5835","-121.6308"
"Streptanthus_glandulosus","36.9965","-121.9226"
"Streptanthus_glandulosus","38.7078","-122.9014"
"Streptanthus_glandulosus","39.0102","-123.0272"
"Streptanthus_glandulosus","38.9954","-122.9385"
"Streptanthus_glandulosus","37.5806","-121.9642"
"Streptanthus_glandulosus","38.9169","-122.2556"
"Streptanthus_glandulosus","38.7692","-122.5856"
"Streptanthus_glandulosus","38.9055","-122.2482"
"Streptanthus_glandulosus","39.1344","-122.7736"
"Streptanthus_glandulosus","36.2591","-121.785"
"Streptanthus_glandulosus","37.1108","-121.8436"
"Streptanthus_glandulosus","37.8813","-121.9671"
"Streptanthus_glandulosus","37.3413","-121.6412"
"Streptanthus_glandulosus","37.4416","-121.299"
